0 0 0 -0 0
0.0997331 0 0.013475 -0 0.013475
0.199466 0 0.0268162 -0 0.0268162
0.299199 0 0.0398908 -0 0.0398908
0.398932 0 0.0525689 -0 0.0525689
0.498666 0 0.0647246 -0 0.0647246
0.598399 0 0.0762371 -0 0.0762371
0.698132 0 0.0869918 -0 0.0869918
0.797865 0 0.096882 -0 0.096882
0.897598 0 0.105809 -0 0.105809
0.997331 0 0.113685 -0 0.113685
1.09706 0 0.120431 -0 0.120431
1.1968 0 0.12598 -0 0.12598
1.29653 0 0.130277 -0 0.130277
1.39626 0 0.133279 -0 0.133279
1.496 0 0.134957 -0 0.134957
1.59573 0 0.135293 0 0.135293
1.69546 0 0.134285 0 0.134285
1.7952 0 0.131942 0 0.131942
1.89493 0 0.128288 0 0.128288
1.99466 0 0.123359 0 0.123359
2.0944 0 0.117204 0 0.117204
2.19413 0 0.109884 0 0.109884
2.29386 0 0.101472 0 0.101472
2.39359 0 0.0920514 0 0.0920514
2.49333 0 0.081716 0 0.081716
2.59306 0 0.0705686 0 0.0705686
2.69279 0 0.0587198 0 0.0587198
2.79253 0 0.0462874 0 0.0462874
2.89226 0 0.033395 0 0.033395
2.99199 0 0.0201707 0 0.0201707
3.09173 0 0.00674591 0 0.00674591
3.19146 0 -0.00674591 0 0.00674591
3.29119 0 -0.0201707 0 0.0201707
3.39093 0 -0.033395 0 0.033395
3.49066 0 -0.0462874 0 0.0462874
3.59039 0 -0.0587198 0 0.0587198
3.69012 0 -0.0705686 0 0.0705686
3.78986 0 -0.081716 0 0.081716
3.88959 0 -0.0920514 0 0.0920514
3.98932 0 -0.101472 0 0.101472
4.08906 0 -0.109884 0 0.109884
4.18879 0 -0.117204 0 0.117204
4.28852 0 -0.123359 0 0.123359
4.38826 0 -0.128288 0 0.128288
4.48799 0 -0.131942 0 0.131942
4.58772 0 -0.134285 0 0.134285
4.68746 0 -0.135293 0 0.135293
4.78719 0 -0.134957 -0 0.134957
4.88692 0 -0.133279 -0 0.133279
4.98666 0 -0.130277 -0 0.130277
5.08639 0 -0.12598 -0 0.12598
5.18612 0 -0.120431 -0 0.120431
5.28585 0 -0.113685 -0 0.113685
5.38559 0 -0.105809 -0 0.105809
5.48532 0 -0.096882 -0 0.096882
5.58505 0 -0.0869918 -0 0.0869918
5.68479 0 -0.0762371 -0 0.0762371
5.78452 0 -0.0647246 -0 0.0647246
5.88425 0 -0.0525689 -0 0.0525689
5.98399 0 -0.0398908 -0 0.0398908
6.08372 0 -0.0268162 -0 0.0268162
6.18345 0 -0.013475 -0 0.013475
6.28319 0 -3.31476e-17 -0 3.31476e-17

0 0.0997331 0 -0.013475 0.013475
0.0997331 0.0997331 0.0134081 -0.0134081 0.0189619
0.199466 0.0997331 0.0266829 -0.0132079 0.0297729
0.299199 0.0997331 0.0396925 -0.0128764 0.0417289
0.398932 0.0997331 0.0523077 -0.0124169 0.0537613
0.498666 0.0997331 0.064403 -0.0118341 0.0654812
0.598399 0.0997331 0.0758582 -0.0111336 0.0766709
0.698132 0.0997331 0.0865596 -0.0103225 0.0871729
0.797865 0.0997331 0.0964006 -0.00940877 0.0968587
0.897598 0.0997331 0.105284 -0.00840155 0.105618
0.997331 0.0997331 0.11312 -0.00731083 0.113356
1.09706 0.0997331 0.119833 -0.00614746 0.11999
1.1968 0.0997331 0.125354 -0.00492299 0.125451
1.29653 0.0997331 0.12963 -0.00364959 0.129681
1.39626 0.0997331 0.132617 -0.00233992 0.132638
1.496 0.0997331 0.134286 -0.00100699 0.13429
1.59573 0.0997331 0.134621 0.000335942 0.134621
1.69546 0.0997331 0.133618 0.00167554 0.133628
1.7952 0.0997331 0.131286 0.00299848 0.131321
1.89493 0.0997331 0.127651 0.00429162 0.127723
1.99466 0.0997331 0.122746 0.00554211 0.122871
2.0944 0.0997331 0.116621 0.00673752 0.116816
2.19413 0.0997331 0.109338 0.00786597 0.10962
2.29386 0.0997331 0.100968 0.00891624 0.101361
2.39359 0.0997331 0.0915939 0.00987791 0.092125
2.49333 0.0997331 0.08131 0.0107414 0.0820164
2.59306 0.0997331 0.0702179 0.0114981 0.0711531
2.69279 0.0997331 0.058428 0.0121406 0.059676
2.79253 0.0997331 0.0460574 0.0126624 0.0477663
2.89226 0.0997331 0.033229 0.0130584 0.0357028
2.99199 0.0997331 0.0200704 0.0133245 0.0240908
3.09173 0.0997331 0.00671239 0.0134583 0.0150393
3.19146 0.0997331 -0.00671239 0.0134583 0.0150393
3.29119 0.0997331 -0.0200704 0.0133245 0.0240908
3.39093 0.0997331 -0.033229 0.0130584 0.0357028
3.49066 0.0997331 -0.0460574 0.0126624 0.0477663
3.59039 0.0997331 -0.058428 0.0121406 0.059676
3.69012 0.0997331 -0.0702179 0.0114981 0.0711531
3.78986 0.0997331 -0.08131 0.0107414 0.0820164
3.88959 0.0997331 -0.0915939 0.00987791 0.092125
3.98932 0.0997331 -0.100968 0.00891624 0.101361
4.08906 0.0997331 -0.109338 0.00786597 0.10962
4.18879 0.0997331 -0.116621 0.00673752 0.116816
4.28852 0.0997331 -0.122746 0.00554211 0.122871
4.38826 0.0997331 -0.127651 0.00429162 0.127723
4.48799 0.0997331 -0.131286 0.00299848 0.131321
4.58772 0.0997331 -0.133618 0.00167554 0.133628
4.68746 0.0997331 -0.134621 0.000335942 0.134621
4.78719 0.0997331 -0.134286 -0.00100699 0.13429
4.88692 0.0997331 -0.132617 -0.00233992 0.132638
4.98666 0.0997331 -0.12963 -0.00364959 0.129681
5.08639 0.0997331 -0.125354 -0.00492299 0.125451
5.18612 0.0997331 -0.119833 -0.00614746 0.11999
5.28585 0.0997331 -0.11312 -0.00731083 0.113356
5.38559 0.0997331 -0.105284 -0.00840155 0.105618
5.48532 0.0997331 -0.0964006 -0.00940877 0.0968587
5.58505 0.0997331 -0.0865596 -0.0103225 0.0871729
5.68479 0.0997331 -0.0758582 -0.0111336 0.0766709
5.78452 0.0997331 -0.064403 -0.0118341 0.0654812
5.88425 0.0997331 -0.0523077 -0.0124169 0.0537613
5.98399 0.0997331 -0.0396925 -0.0128764 0.0417289
6.08372 0.0997331 -0.0266829 -0.0132079 0.0297729
6.18345 0.0997331 -0.0134081 -0.0134081 0.0189619
6.28319 0.0997331 -3.29829e-17 -0.013475 0.013475

0 0.199466 0 -0.0268162 0.0268162
0.0997331 0.199466 0.0132079 -0.0266829 0.0297729
0.199466 0.199466 0.0262845 -0.0262845 0.0371718
0.299199 0.199466 0.0390998 -0.0256248 0.0467486
0.398932 0.199466 0.0515266 -0.0247105 0.0571454
0.498666 0.199466 0.0634413 -0.0235505 0.0676715
0.598399 0.199466 0.0747255 -0.0221566 0.0779411
0.698132 0.199466 0.085267 -0.0205424 0.0877066
0.797865 0.199466 0.0949611 -0.018724 0.0967895
0.897598 0.199466 0.103711 -0.0167196 0.105051
0.997331 0.199466 0.111431 -0.014549 0.112377
1.09706 0.199466 0.118043 -0.0122338 0.118675
1.1968 0.199466 0.123482 -0.00979704 0.12387
1.29653 0.199466 0.127694 -0.0072629 0.1279
1.39626 0.199466 0.130637 -0.00465658 0.13072
1.496 0.199466 0.132281 -0.00200397 0.132296
1.59573 0.199466 0.132611 0.000668546 0.132612
1.69546 0.199466 0.131622 0.00333442 0.131665
1.7952 0.199466 0.129326 0.00596716 0.129464
1.89493 0.199466 0.125744 0.00854059 0.126034
1.99466 0.199466 0.120913 0.0110291 0.121415
2.0944 0.199466 0.11488 0.0134081 0.11566
2.19413 0.199466 0.107705 0.0156538 0.108837
2.29386 0.199466 0.0994599 0.0177439 0.10103
2.39359 0.199466 0.0902262 0.0196576 0.0923428
2.49333 0.199466 0.0800958 0.021376 0.0828992
2.59306 0.199466 0.0691694 0.022882 0.0728559
2.69279 0.199466 0.0575555 0.0241605 0.0624209
2.79253 0.199466 0.0453696 0.025199 0.0518979
2.89226 0.199466 0.0327328 0.0259869 0.0417943
2.99199 0.199466 0.0197707 0.0265167 0.0330759
3.09173 0.199466 0.00661215 0.0267828 0.027587
3.19146 0.199466 -0.00661215 0.0267828 0.027587
3.29119 0.199466 -0.0197707 0.0265167 0.0330759
3.39093 0.199466 -0.0327328 0.0259869 0.0417943
3.49066 0.199466 -0.0453696 0.025199 0.0518979
3.59039 0.199466 -0.0575555 0.0241605 0.0624209
3.69012 0.199466 -0.0691694 0.022882 0.0728559
3.78986 0.199466 -0.0800958 0.021376 0.0828992
3.88959 0.199466 -0.0902262 0.0196576 0.0923428
3.98932 0.199466 -0.0994599 0.0177439 0.10103
4.08906 0.199466 -0.107705 0.0156538 0.108837
4.18879 0.199466 -0.11488 0.0134081 0.11566
